race_id,office,state,polled,rating,blend_margin,w_hier,w_fund,w_rating,p_dem,margin_mean,margin_p10,margin_p90
H-IN-07,House,IN,False,Safe D,44.3787326772207,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.9986027081532699,43.28843,32.707428,53.976753
H-IN-08,House,IN,False,Safe R,-30.999607851029374,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0012244309997118986,-31.993856,-42.566814,-21.347975
H-IN-09,House,IN,False,Safe R,-25.686558140179194,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0013252664938058197,-26.69421,-37.33297,-15.971926
H-IA-01,House,IA,True,Lean R,-1.140002238857609,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.41647940074906364,-1.4162058,-9.592638,6.63356
H-IA-02,House,IA,True,Lean R,2.352461362226893,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.6500432152117546,2.0134122,-7.068016,10.38519
H-IA-03,House,IA,True,Toss-up,3.67488735665945,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.7273120138288678,3.357159,-4.8313713,11.126489
H-IA-04,House,IA,False,Safe R,-23.044952227129933,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0023048112935753384,-24.143642,-34.660862,-13.404501
H-KS-01,House,KS,False,Safe R,-29.656905105672216,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0010947853644482858,-30.713923,-41.41328,-20.113165
H-KS-02,House,KS,False,Safe R,-17.169676296594325,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.015471045808124459,-18.213118,-28.775024,-7.4906588
H-KS-03,House,KS,True,Lean R,3.0332544594380573,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.6591472198213771,2.7670712,-5.1245723,10.983129
H-KS-04,House,KS,False,Safe R,-23.29763496373679,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.00233362143474503,-24.341661,-34.921562,-13.568138
H-KY-01,House,KY,False,Safe R,-37.9741468446148,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0011524056467876692,-39.02576,-49.623676,-28.422348
H-KY-02,House,KY,False,Safe R,-32.63176624933336,0.11545037360314417,0.8671217182255274,0.017427908171328468,0.0010371650821089024,-33.698288,-44.288895,-23.040081
H-KY-03,House,KY,True,Safe D,26.197858321318606,0.7576079054256301,0.24239209457368874,6.811836386463726e-13,0.9999711898588303,25.933947,17.476603,34.528282
